,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_Daily,base_gallons_Weekly,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_Daily,beginning_gallons_Weekly,en_allocation_status_Daily,en_allocation_status_Weekly,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_Daily,alerts_ratability_Weekly,next_refresh_date_Daily,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_Daily,en_account_type_Weekly,NRB_Daily,next_refresh_base_gallons_Daily,next_refresh_base_gallons_Weekly,remaining_gallons_Daily,remaining_gallons_Weekly,additional_gallons_allowed_Daily,additional_gallons_allowed_Weekly,additional_gallons_remaining_Daily,additional_gallons_remaining_Weekly,staging_id_Daily,staging_id_Weekly,execution_date_Daily,execution_date_Weekly,customer_name_Daily,customer_name_Weekly,base_gallons_Monthly,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,beginning_gallons_Monthly,en_allocation_status_Monthly,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,alerts_ratability_Monthly,next_refresh_date_Monthly,NRB_Monthly,next_refresh_base_gallons_Monthly,remaining_gallons_Monthly,additional_gallons_allowed_Monthly,additional_gallons_remaining_Monthly,execution_date_Monthly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-06-01,2015-06-01 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13452,94161,1,0,3,20305,0,64596,1,w1,0,0,0,26904.0,103577.0,Available,Available,200%,200,110%,110,-1,-1,06/02 00:00:00 CDT,w1,0,2015-06-03 00:00:00,Contract,Contract,13452.0,13452.0,97300.0,26904,38981,0,0,0,0,191129,191130,2015-06-01 05:49:21,2015-06-01 05:49:21,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13452,0,94161,26904.0,0,103577.0,False,True,0,True,0,0,26904,0,103577,-1,-1,-1,-1,0.0,0,94161.0,13452.0,403560.0,-1,0,1
2015-06-02,2015-06-02 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13452,94161,1,0,0,0,0,84901,1,w1,0,0,0,26904.0,103577.0,Available,Available,200%,200,110%,110,-1,-1,06/03 00:00:00 CDT,w1,0,2015-06-03 00:00:00,Contract,Contract,13900.0,13452.0,97300.0,26904,18676,0,0,0,0,196308,196309,2015-06-02 02:02:19,2015-06-02 02:02:19,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13452,0,94161,26904.0,0,103577.0,False,True,0,True,0,0,26904,0,103577,-1,-1,-1,-1,0.0,0,94161.0,13452.0,403560.0,-1,0,1
2015-06-03,2015-06-03 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,3,14518,3,14518,0,0,1,w2,0,0,0,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/04 00:00:00 CDT,w2,0,2015-06-10 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,27800,107030,0,0,0,0,201360,201361,2015-06-03 01:42:28,2015-06-03 01:42:28,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,False,False,0,0,0,0,13282,0,107030,-1,-1,-1,-1,0.0,0,97300.0,13900.0,417000.0,-1,0,0
2015-06-04,2015-06-04 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,3,0,3,0,0,14518,0,w2,0,0,14518,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/05 00:00:00 CDT,w2,0,2015-06-10 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,27800,92512,0,0,0,0,206162,206163,2015-06-04 06:05:29,2015-06-04 06:05:29,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,True,True,0,0,0,0,27800,0,92512,-1,-1,-1,-1,0.0,0,97300.0,13900.0,417000.0,-1,0,0
2015-06-05,2015-06-05 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,0,14024,0,14024,14024,28542,0,w2,14024,0,28542,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/05 00:00:00 CDT,w2,0,2015-06-10 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,13776,78488,0,0,0,0,211221,211222,2015-06-05 00:38:47,2015-06-05 00:38:47,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,True,True,0,0,0,0,13776,0,78488,-1,-1,-1,-1,0.0,0,97300.0,13900.0,417000.0,-1,0,0
2015-06-06,2015-06-06 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,-1,-1,0,-1,0,-1,-1,-1,0,w3,-1,0,-1,-1.0,-1.0,-1,-1,-1,200,-1,110,-1,-1,-1,w2,1,2015-06-10 00:00:00,-1,-1,13900.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,2015-06-06 00:00:00,2015-06-06 00:00:00,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,2015-06-06 00:00:00,13900,0,97300,27800.0,0,107030.0,True,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,97300.0,13900.0,417000.0,-1,0,0
2015-06-07,2015-06-07 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,-1,-1,0,-1,0,-1,-1,-1,0,w3,-1,0,-1,-1.0,-1.0,-1,-1,-1,200,-1,110,-1,-1,-1,w2,1,2015-06-10 00:00:00,-1,-1,13900.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,2015-06-07 00:00:00,2015-06-07 00:00:00,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,2015-06-07 00:00:00,-1,-1,-1,-1.0,-1,-1.0,False,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0,0
2015-06-08,2015-06-08 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,0,14499,3,0,14499,88122,0,w3,14499,0,88122,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/09 00:00:00 CDT,w2,0,2015-06-10 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,13301,18908,0,0,0,0,221466,221467,2015-06-08 12:42:24,2015-06-08 12:42:24,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,False,False,0,0,0,0,13301,0,18908,-1,-1,-1,-1,400.0,0,97300.0,13900.0,417000.0,-1,0,0
2015-06-09,2015-06-09 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,1,14999,0,22001,22001,95624,1,w3,22001,0,103121,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/09 00:00:00 CDT,w2,0,2015-06-10 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,5799,11406,0,0,0,0,226787,226788,2015-06-09 01:02:33,2015-06-09 01:02:33,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,False,False,0,0,0,0,12801,0,3909,-1,-1,-1,-1,0.0,100,97300.0,13900.0,417000.0,-1,0,0
2015-06-10,2015-06-10 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,3,7002,3,7002,7002,7002,0,w4,7002,0,7002,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/11 00:00:00 CDT,w3,0,2015-06-17 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,20798,100028,0,0,0,0,242026,242027,2015-06-10 16:21:21,2015-06-10 16:21:21,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,True,True,7002,False,0,0,20798,0,100028,-1,-1,-1,-1,0.0,0,97300.0,13900.0,417000.0,-1,0,0
2015-06-11,2015-06-11 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,3,7009,3,7009,7009,14011,0,w4,7009,0,14011,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/12 00:00:00 CDT,w3,0,2015-06-17 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,20791,93019,0,0,0,0,262450,262451,2015-06-11 14:42:26,2015-06-11 14:42:26,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,True,True,14011,False,0,0,20791,0,93019,-1,-1,-1,-1,0.0,0,97300.0,13900.0,417000.0,-1,0,0
2015-06-12,2015-06-12 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,0,7010,3,14023,7010,21021,0,w4,7010,0,21021,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/13 00:00:00 CDT,w3,0,2015-06-17 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,20790,86009,0,0,0,0,277598,277599,2015-06-12 14:18:41,2015-06-12 14:18:41,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,False,True,21021,False,0,0,20790,0,86009,-1,-1,-1,-1,0.0,0,97300.0,13900.0,417000.0,-1,0,0
2015-06-13,2015-06-13 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,3,23917,3,16904,13702,41736,1,w4,13702,0,34723,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/14 00:00:00 CDT,w3,0,2015-06-17 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,14098,65294,0,0,0,0,319098,319099,2015-06-13 22:01:07,2015-06-13 22:01:07,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,False,False,44938,False,0,0,3883,0,72307,-1,-1,-1,-1,133.0,0,97300.0,13900.0,417000.0,-1,0,0
2015-06-14,2015-06-14 00:00:00,BP,Channel: 50 - Commercial,ROCHELLE IL - BP (PLANT 0448),DIESEL,13900,97300,0,0,3,6403,0,44938,0,w4,0,0,44938,27800.0,107030.0,Available,Available,200%,200,110%,110,-1,-1,06/15 00:00:00 CDT,w3,0,2015-06-17 00:00:00,Contract,Contract,13900.0,13900.0,97300.0,27800,62092,0,0,0,0,360921,360922,2015-06-14 22:01:05,2015-06-14 22:01:05,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,97300,27800.0,0,107030.0,False,True,44938,False,0,0,27800,0,62092,-1,-1,-1,-1,0.0,0,97300.0,13900.0,417000.0,-1,0,0
