,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,BP,Contract,,Unknown,200,50 - Commercial,1000,2000.0,CHESAPEAKE VA - BUCKEYE (PLANT 9483),0,2000,0,0,06/10 00:00:00 EDT,1000.0,DIESEL,Daily,1,2015-06-09 01:02:33,44504,Mansfield,2015-06-09
1,BP,Contract,,Unknown,110,50 - Commercial,7000,7700.0,CHESAPEAKE VA - BUCKEYE (PLANT 9483),0,7700,0,0,06/10 00:00:00 EDT,7000.0,DIESEL,Weekly,1,2015-06-09 01:02:33,44505,Mansfield,2015-06-09
2,BP,Contract,,Unknown,200,50 - Commercial,1000,2000.0,CHESAPEAKE VA - BUCKEYE (PLANT 9483),0,2000,0,0,06/11 00:00:00 EDT,1000.0,DIESEL,Daily,3,2015-06-10 16:21:21,47276,Mansfield,2015-06-10
3,BP,Contract,,Unknown,110,50 - Commercial,7000,7700.0,CHESAPEAKE VA - BUCKEYE (PLANT 9483),0,7700,0,0,06/17 00:00:00 EDT,7000.0,DIESEL,Weekly,3,2015-06-10 16:21:21,47277,Mansfield,2015-06-10
4,BP,Contract,,Unknown,110,50 - Commercial,3978,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),0,4376,0,0,06/10 00:00:00 EDT,3978.0,MID-GRADE,Weekly,1,2015-06-03 01:42:28,39977,Mansfield,2015-06-03
5,BP,Contract,,Unknown,110,50 - Commercial,3978,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),0,4376,0,0,06/10 00:00:00 EDT,3978.0,MID-GRADE,Weekly,1,2015-06-04 06:05:29,40677,Mansfield,2015-06-04
6,BP,Contract,,Unknown,110,50 - Commercial,3978,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),2900,1476,0,0,06/10 00:00:00 EDT,3978.0,MID-GRADE,Weekly,1,2015-06-05 00:38:47,41538,Mansfield,2015-06-05
7,BP,Contract,,Unknown,110,50 - Commercial,3978,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),5700,-1324,0,0,06/10 00:00:00 EDT,3978.0,MID-GRADE,Weekly,2,2015-06-08 12:42:24,43513,Mansfield,2015-06-08
8,BP,Contract,,Unknown,110,50 - Commercial,3978,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),5700,-1324,0,0,06/10 00:00:00 EDT,3978.0,MID-GRADE,Weekly,1,2015-06-09 01:02:33,44506,Mansfield,2015-06-09
9,BP,Contract,,Unknown,110,50 - Commercial,3978,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),0,4376,0,0,06/17 00:00:00 EDT,3978.0,MID-GRADE,Weekly,3,2015-06-10 16:21:21,47278,Mansfield,2015-06-10
10,BP,Contract,,Unknown,110,50 - Commercial,59666,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),0,65633,0,0,06/10 00:00:00 EDT,59666.0,PREMIUM,Weekly,1,2015-06-03 01:42:28,39978,Mansfield,2015-06-03
11,BP,Contract,,Unknown,110,50 - Commercial,59666,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),14100,51533,0,0,06/10 00:00:00 EDT,59666.0,PREMIUM,Weekly,1,2015-06-04 06:05:29,40678,Mansfield,2015-06-04
12,BP,Contract,,Unknown,110,50 - Commercial,59666,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),37205,28428,0,0,06/10 00:00:00 EDT,59666.0,PREMIUM,Weekly,1,2015-06-05 00:38:47,41539,Mansfield,2015-06-05
13,BP,Contract,,Unknown,110,50 - Commercial,59666,,CHESAPEAKE VA - BUCKEYE (PLANT 9483),68230,-2597,0,0,06/10 00:00:00 EDT,59666.0,PREMIUM,Weekly,2,2015-06-08 12:42:24,43514,Mansfield,2015-06-08
