,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_Daily,base_gallons_Weekly,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_Daily,beginning_gallons_Weekly,en_allocation_status_Daily,en_allocation_status_Weekly,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_Daily,alerts_ratability_Weekly,next_refresh_date_Daily,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_Daily,en_account_type_Weekly,NRB_Daily,next_refresh_base_gallons_Daily,next_refresh_base_gallons_Weekly,remaining_gallons_Daily,remaining_gallons_Weekly,additional_gallons_allowed_Daily,additional_gallons_allowed_Weekly,additional_gallons_remaining_Daily,additional_gallons_remaining_Weekly,staging_id_Daily,staging_id_Weekly,execution_date_Daily,execution_date_Weekly,customer_name_Daily,customer_name_Weekly,base_gallons_Monthly,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,beginning_gallons_Monthly,en_allocation_status_Monthly,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,alerts_ratability_Monthly,next_refresh_date_Monthly,NRB_Monthly,next_refresh_base_gallons_Monthly,remaining_gallons_Monthly,additional_gallons_allowed_Monthly,additional_gallons_remaining_Monthly,execution_date_Monthly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-06-01,2015-06-01 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10432,1,0,3,10887,-1,10887,1,w1,-1,0,0,-1.0,11475.0,-1,Available,-1,100,110%,110,-1,-1,-1,w1,0,2015-06-03 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,588,-1,0,-1,0,-1,191122,2015-06-01 00:00:00,2015-06-01 05:49:21,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10432,-1.0,0,11475.0,True,True,0,0,0,0,-1,0,11475,-1,-1,-1,-1,-1,0,10432.0,1490.0,44700.0,-1,0,1
2015-06-02,2015-06-02 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10432,0,-1,0,-1,-1,11889,0,w1,-1,0,11889,-1.0,11475.0,-1,Out,-1,100,110%,110,-1,-1,-1,w1,0,2015-06-03 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,-414,-1,0,-1,0,-1,196301,2015-06-02 00:00:00,2015-06-02 02:02:19,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10432,-1.0,0,11475.0,False,False,0,0,0,0,-1,0,-414,-1,-1,-1,-1,-1,100,10432.0,1490.0,44700.0,-1,0,0
2015-06-03,2015-06-03 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10780,3,0,1,0,-1,0,0,w2,-1,0,0,-1.0,11858.0,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,11858,-1,0,-1,0,-1,201353,2015-06-03 00:00:00,2015-06-03 01:42:28,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10780,-1.0,0,11858.0,True,True,0,0,0,0,-1,0,11858,-1,-1,-1,-1,-1,0,10780.0,1540.0,46200.0,-1,0,0
2015-06-04,2015-06-04 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10780,0,-1,0,-1,-1,1499,0,w2,-1,0,1499,-1.0,11858.0,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,10359,-1,0,-1,0,-1,206155,2015-06-04 00:00:00,2015-06-04 06:05:29,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10780,-1.0,0,11858.0,False,False,0,0,0,0,-1,0,10359,-1,-1,-1,-1,-1,0,10780.0,1540.0,46200.0,-1,0,0
2015-06-05,2015-06-05 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10780,0,-1,0,-1,-1,3300,0,w2,-1,0,3300,-1.0,11858.0,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,8558,-1,0,-1,0,-1,211214,2015-06-05 00:00:00,2015-06-05 00:38:47,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10780,-1.0,0,11858.0,False,False,0,0,0,0,-1,0,8558,-1,-1,-1,-1,-1,0,10780.0,1540.0,46200.0,-1,0,0
2015-06-06,2015-06-06 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,-1,0,-1,0,-1,-1,-1,0,w3,-1,0,-1,-1.0,-1.0,-1,-1,-1,100,-1,110,-1,-1,-1,w2,1,2015-06-10 00:00:00,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,2015-06-06 00:00:00,2015-06-06 00:00:00,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,2015-06-06 00:00:00,-1,0,10780,-1.0,0,11858.0,True,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10780.0,1540.0,46200.0,-1,0,0
2015-06-07,2015-06-07 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,-1,0,-1,0,-1,-1,-1,0,w3,-1,0,-1,-1.0,-1.0,-1,-1,-1,100,-1,110,-1,-1,-1,w2,1,2015-06-10 00:00:00,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,2015-06-07 00:00:00,2015-06-07 00:00:00,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,2015-06-07 00:00:00,-1,-1,-1,-1.0,-1,-1.0,False,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,0,0
2015-06-08,2015-06-08 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10780,0,-1,0,-1,-1,10023,0,w3,-1,0,10023,-1.0,11858.0,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,1835,-1,0,-1,0,-1,221459,2015-06-08 00:00:00,2015-06-08 12:42:24,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10780,-1.0,0,11858.0,False,False,0,0,0,0,-1,0,1835,-1,-1,-1,-1,-1,0,10780.0,1540.0,46200.0,-1,0,0
2015-06-09,2015-06-09 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10780,0,-1,0,-1,-1,11522,0,w3,-1,0,11522,-1.0,11858.0,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,336,-1,0,-1,0,-1,226778,2015-06-09 00:00:00,2015-06-09 01:02:33,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10780,-1.0,0,11858.0,False,False,0,0,0,0,-1,0,336,-1,-1,-1,-1,-1,100,10780.0,1540.0,46200.0,-1,0,0
2015-06-10,2015-06-10 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10780,3,5414,1,5414,-1,5414,0,w4,-1,0,5414,-1.0,11858.0,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-06-17 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,6444,-1,0,-1,0,-1,242017,2015-06-10 00:00:00,2015-06-10 16:21:21,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10780,-1.0,0,11858.0,True,True,0,0,0,0,-1,0,6444,-1,-1,-1,-1,-1,0,10780.0,1540.0,46200.0,-1,0,0
2015-06-11,2015-06-11 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10780,0,-1,0,-1,-1,5414,0,w4,-1,0,5414,-1.0,11858.0,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-06-17 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,6444,-1,0,-1,0,-1,262441,2015-06-11 00:00:00,2015-06-11 14:42:26,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10780,-1.0,0,11858.0,False,False,0,0,0,0,-1,0,6444,-1,-1,-1,-1,-1,0,10780.0,1540.0,46200.0,-1,0,0
2015-06-12,2015-06-12 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10780,0,-1,0,-1,-1,7915,0,w4,-1,0,7915,-1.0,11858.0,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-06-17 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,3943,-1,0,-1,0,-1,277587,2015-06-12 00:00:00,2015-06-12 14:18:41,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10780,-1.0,0,11858.0,False,False,0,0,0,0,-1,0,3943,-1,-1,-1,-1,-1,0,10780.0,1540.0,46200.0,-1,0,0
2015-06-13,2015-06-13 00:00:00,BP,Channel: 50 - Commercial,JACKSONVILLE FL - MARATHON (PLANT 9294),PREMIUM,-1,10780,0,-1,0,-1,-1,11916,0,w4,-1,0,11916,-1.0,11858.0,-1,Out,-1,100,110%,110,-1,-1,-1,w3,0,2015-06-17 00:00:00,-1,Contract,-1.0,-1.0,10780.0,-1,-58,-1,0,-1,0,-1,319087,2015-06-13 00:00:00,2015-06-13 22:01:07,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10780,-1.0,0,11858.0,False,False,0,0,0,0,-1,0,-58,-1,-1,-1,-1,-1,0,10780.0,1540.0,46200.0,-1,0,0
