,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_Daily,base_gallons_Weekly,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_Daily,beginning_gallons_Weekly,en_allocation_status_Daily,en_allocation_status_Weekly,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_Daily,alerts_ratability_Weekly,next_refresh_date_Daily,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_Daily,en_account_type_Weekly,NRB_Daily,next_refresh_base_gallons_Daily,next_refresh_base_gallons_Weekly,remaining_gallons_Daily,remaining_gallons_Weekly,additional_gallons_allowed_Daily,additional_gallons_allowed_Weekly,additional_gallons_remaining_Daily,additional_gallons_remaining_Weekly,staging_id_Daily,staging_id_Weekly,execution_date_Daily,execution_date_Weekly,customer_name_Daily,customer_name_Weekly,base_gallons_Monthly,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,beginning_gallons_Monthly,en_allocation_status_Monthly,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,alerts_ratability_Monthly,next_refresh_date_Monthly,NRB_Monthly,next_refresh_base_gallons_Monthly,remaining_gallons_Monthly,additional_gallons_allowed_Monthly,additional_gallons_remaining_Monthly,execution_date_Monthly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-06-01,2015-06-01 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,-1,0,-1,0,-1,-1,-1,0,w1,-1,0,-1,-1.0,-1.0,-1,-1,-1,100,-1,-1,-1,-1,-1,w1,1,2015-06-03 00:00:00,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,2015-06-01 00:00:00,2015-06-01 00:00:00,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2015-06-01 00:00:00,-1,-1,-1,-1.0,-1,-1.0,True,True,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,1,1
2015-06-02,2015-06-02 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,-1,0,-1,0,-1,-1,-1,0,w1,-1,0,-1,-1.0,-1.0,-1,-1,-1,100,-1,-1,-1,-1,-1,w1,1,2015-06-03 00:00:00,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,2015-06-02 00:00:00,2015-06-02 00:00:00,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2015-06-02 00:00:00,-1,-1,-1,-1.0,-1,-1.0,False,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,0,0
2015-06-03,2015-06-03 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,38194,3,0,0,-1,-1,0,0,w1,-1,0,0,-1.0,-1.0,-1,Unknown,-1,100,110,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,38194.0,-1,42013,-1,0,-1,0,-1,39985,2015-06-03 00:00:00,2015-06-03 01:42:28,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1.0,0,-1.0,False,True,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,-1,0,0
2015-06-04,2015-06-04 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,38194,0,-1,0,-1,-1,10098,0,w1,-1,0,10098,-1.0,-1.0,-1,Unknown,-1,100,110,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,38194.0,-1,31915,-1,0,-1,0,-1,40685,2015-06-04 00:00:00,2015-06-04 06:05:29,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1.0,0,42013.0,False,False,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,-1,0,0
2015-06-05,2015-06-05 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,38194,0,-1,0,-1,-1,12099,0,w1,-1,0,12099,-1.0,-1.0,-1,Unknown,-1,100,110,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,38194.0,-1,29914,-1,0,-1,0,-1,41546,2015-06-05 00:00:00,2015-06-05 00:38:47,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1.0,0,42013.0,False,False,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,-1,0,0
2015-06-06,2015-06-06 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,-1,0,-1,0,-1,-1,-1,0,w2,-1,0,-1,-1.0,-1.0,-1,-1,-1,100,-1,110,-1,-1,-1,w2,1,2015-06-10 00:00:00,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,2015-06-06 00:00:00,2015-06-06 00:00:00,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,2015-06-06 00:00:00,-1,0,38194,-1.0,0,42013.0,True,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38194.0,5456.0,163680.0,-1,0,0
2015-06-07,2015-06-07 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,-1,0,-1,0,-1,-1,-1,0,w2,-1,0,-1,-1.0,-1.0,-1,-1,-1,100,-1,110,-1,-1,-1,w2,1,2015-06-10 00:00:00,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,2015-06-07 00:00:00,2015-06-07 00:00:00,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,2015-06-07 00:00:00,-1,-1,-1,-1.0,-1,-1.0,False,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,0,0
2015-06-08,2015-06-08 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,38194,0,-1,0,-1,-1,33192,0,w2,-1,0,33192,-1.0,-1.0,-1,Unknown,-1,100,110,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,38194.0,-1,8821,-1,0,-1,0,-1,43521,2015-06-08 00:00:00,2015-06-08 12:42:24,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1.0,0,-1.0,False,False,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,-1,0,0
2015-06-09,2015-06-09 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,38194,0,-1,0,-1,-1,36191,0,w2,-1,0,36191,-1.0,-1.0,-1,Unknown,-1,100,110,110,-1,-1,-1,w2,0,2015-06-10 00:00:00,-1,Contract,-1.0,-1.0,38194.0,-1,5822,-1,8000,-1,8000,-1,44516,2015-06-09 00:00:00,2015-06-09 01:02:33,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1.0,0,42013.0,False,False,0,0,0,0,-1,0,-1,-1,-1,8000,-1,-1,-1,0.0,0.0,0.0,-1,0,0
2015-06-10,2015-06-10 00:00:00,BP,50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),PREMIUM,-1,38194,3,3698,1,3698,-1,3698,0,w3,-1,0,3698,-1.0,-1.0,-1,Unknown,-1,100,110,110,-1,-1,-1,w3,0,2015-06-17 00:00:00,-1,Contract,-1.0,-1.0,38194.0,-1,38315,-1,0,-1,0,-1,47288,2015-06-10 00:00:00,2015-06-10 16:21:21,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1.0,0,42013.0,True,True,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,-1,0,0
